model,dataset,instances,mean_ms,p95_ms,p99_ms,throughput_inst_per_s,acc,f1,precision,recall
lstm-cu,CU,43500,300.64,323.096,355.846,144691.18,0.949241,0.949457,0.945993,0.952948
lstm-cu,CU,43600,306.239,334.472,359.895,142372.55,0.94922,0.949441,0.946027,0.952879
lstm-cu,CU,43700,306.219,335.825,356.614,142708.5,0.949199,0.949426,0.945978,0.952899
lstm-cu,CU,43800,304.64,330.755,357.653,143776.21,0.949247,0.949469,0.946007,0.952957
lstm-cu,CU,43900,306.584,338.837,377.389,143190.62,0.949248,0.949481,0.946006,0.952981
lstm-cu,CU,44000,304.824,331.589,344.971,144345.63,0.949295,0.949531,0.946085,0.953002
lstm-cu,CU,44100,306.226,338.226,370.167,144011.49,0.949342,0.949567,0.946106,0.953052
lstm-cu,CU,44200,308.51,352.813,372.099,143269.17,0.949389,0.949611,0.94618,0.953068
lstm-cu,CU,44300,310.634,352.332,376.784,142611.56,0.949436,0.949674,0.946273,0.9531
lstm-cu,CU,44400,307.598,343.403,366.53,144344.39,0.949392,0.949615,0.946242,0.953013
lstm-cu,CU,44500,308.75,353.809,380.704,144129.66,0.949348,0.949564,0.946176,0.952976
lstm-cu,CU,44600,312.709,361.738,369.733,142624.39,0.949327,0.949545,0.946207,0.952906
lstm-cu,CU,44700,315.355,377.586,383.225,141745.08,0.949374,0.949591,0.946282,0.952924
lstm-cu,CU,44800,309.67,352.458,374.452,144669.98,0.949397,0.949608,0.946347,0.952891
lstm-cu,CU,44900,311.531,355.285,389.441,144126.71,0.949399,0.949594,0.946319,0.952892
lstm-cu,CU,45000,311.758,366.162,381.973,144342.74,0.949378,0.949584,0.946317,0.952874
lstm-cu,CU,45100,315.576,363.506,387.24,142913.46,0.949424,0.949623,0.946342,0.952928
lstm-cu,CU,45200,313.385,360.099,370.48,144231.44,0.949358,0.949554,0.946238,0.952893
lstm-cu,CU,45300,314.929,366.848,380.566,143841.96,0.949382,0.949588,0.94628,0.952919
lstm-cu,CU,45400,315.853,375.361,387.597,143737.75,0.949383,0.949592,0.946271,0.952937
lstm-cu,CU,45500,320.859,371.224,386.654,141806.75,0.949341,0.949539,0.946122,0.952982
lstm-cu,CU,45600,323.745,377.747,383.44,140851.76,0.949276,0.949472,0.946021,0.952949
lstm-cu,CU,45700,317.318,369.704,380.609,144019.46,0.949256,0.949452,0.946008,0.952921
lstm-cu,CU,45800,323.27,381.165,421.925,141677.36,0.949279,0.949466,0.945988,0.952969
lstm-cu,CU,45900,326.909,379.966,389.488,140406.01,0.949259,0.949437,0.945966,0.952933
lstm-cu,CU,46000,327.949,379.078,390.479,140265.74,0.949261,0.949426,0.9459,0.952978
lstm-cu,CU,46100,329.045,383.808,397.537,140102.5,0.949219,0.949374,0.945876,0.952898
lstm-cu,CU,46200,331.948,382.125,386.755,139178.47,0.949221,0.949355,0.945842,0.952893
lstm-cu,CU,46300,330.828,381.225,386.631,139951.96,0.949158,0.949296,0.94571,0.952908
lstm-cu,CU,46400,332.727,385.651,394.374,139453.78,0.949138,0.949284,0.945748,0.952847
lstm-cu,CU,46500,332.785,385.173,392.413,139729.87,0.949161,0.949307,0.945819,0.952822
lstm-cu,CU,46600,329.158,380.208,400.578,141573.23,0.949227,0.949356,0.945833,0.952905
lstm-cu,CU,46700,334.801,385.797,393.957,139485.65,0.949272,0.949401,0.945946,0.952881
lstm-cu,CU,46800,334.613,383.731,388.998,139862.97,0.949188,0.949318,0.945891,0.95277
lstm-cu,CU,46900,341.379,391.049,398.27,137383.95,0.949211,0.949347,0.945888,0.952832
lstm-cu,CU,47000,332.941,384.049,392.289,141166.31,0.949277,0.949421,0.945929,0.952939
lstm-cu,CU,47100,338.13,385.063,387.959,139295.53,0.949299,0.94945,0.946005,0.952919
lstm-cu,CU,47200,341.187,387.412,391.832,138340.63,0.949301,0.949458,0.946081,0.952859
lstm-cu,CU,47300,342.108,386.173,397.883,138260.39,0.949323,0.949489,0.94612,0.952882
lstm-cu,CU,47400,351.573,388.005,393.53,134822.62,0.949346,0.949524,0.946123,0.95295
lstm-cu,CU,47500,355.41,393.703,410.836,133648.46,0.949368,0.949563,0.94617,0.95298
lstm-cu,CU,47600,349.827,391.05,397.705,136067.38,0.949412,0.949617,0.946251,0.953007
lstm-cu,CU,47700,352.661,386.786,396.116,135257.31,0.949392,0.949601,0.946243,0.952984
lstm-cu,CU,47800,359.148,391.502,406.397,133092.84,0.949435,0.949649,0.946317,0.953004
lstm-cu,CU,47900,354.518,390.875,406.181,135113.07,0.949457,0.949675,0.946272,0.953102
lstm-cu,CU,48000,355.47,391.116,401.777,135032.45,0.949542,0.949766,0.946389,0.953166
lstm-cu,CU,48100,356.993,390.126,410.262,134736.4,0.949522,0.949752,0.946383,0.953144
lstm-cu,CU,48200,344.51,389.148,395.112,139908.81,0.949481,0.949704,0.946322,0.953109
lstm-cu,CU,48300,341.291,386.88,391.642,141521.52,0.949441,0.949666,0.946195,0.953163
lstm-cu,CU,48400,338.386,385.135,389.756,143032.02,0.949421,0.949665,0.946279,0.953075
lstm-cu,CU,48500,341.471,387.036,392.732,142032.39,0.949361,0.94961,0.946155,0.953091
lstm-cu,CU,48600,343.206,386.716,398.172,141606.04,0.949362,0.9496,0.946131,0.953094
lstm-cu,CU,48700,342.261,387.406,390.116,142289.13,0.949302,0.949543,0.946044,0.953069
lstm-cu,CU,48800,350.108,389.699,403.039,139385.53,0.949365,0.949595,0.946063,0.953153
lstm-cu,CU,48900,349.273,388.008,392.025,140004.97,0.949407,0.949646,0.946103,0.953216
lstm-cu,CU,49000,351.423,390.44,395.781,139433.05,0.949306,0.949557,0.946022,0.953119
lstm-cu,CU,49100,348.426,388.386,391.959,140919.4,0.949308,0.949553,0.946006,0.953127
lstm-cu,CU,49200,353.517,393.034,412.869,139172.78,0.94937,0.949611,0.94607,0.953178
lstm-cu,CU,49300,355.789,398.009,418.404,138565.22,0.949391,0.949652,0.94612,0.95321
lstm-cu,CU,49400,354.032,396.965,409.151,139535.51,0.949433,0.949702,0.946158,0.953272
lstm-cu,CU,49500,355.903,391.946,402.564,139082.87,0.949434,0.949718,0.946239,0.953222
lstm-cu,CU,49600,356.309,395.864,405.338,139205.09,0.949476,0.949757,0.946304,0.953236
lstm-cu,CU,49700,354.314,395.226,410.989,140271.14,0.949497,0.949766,0.946319,0.953238
lstm-cu,CU,49800,353.666,390.218,407.037,140811.02,0.949458,0.949735,0.946277,0.953219
lstm-cu,CU,49900,359.723,402.722,408.619,138717.74,0.949399,0.949684,0.946196,0.953198
lstm-cu,CU,50000,358.092,392.19,405.45,139628.77,0.94944,0.94972,0.946219,0.953246
lstm-cu,CU,50100,356.126,397.785,412.66,140680.72,0.949381,0.949657,0.9462,0.953138
lstm-cu,CU,50200,361.326,407.766,412.28,138932.86,0.949323,0.949592,0.946142,0.953067
lstm-cu,CU,50300,364.648,399.9,409.721,137941.17,0.949284,0.949538,0.946151,0.95295
lstm-cu,CU,50400,365.992,406.718,417.03,137707.8,0.949286,0.94954,0.946066,0.95304
lstm-cu,CU,50500,368.588,404.533,415.932,137009.47,0.949307,0.949563,0.94617,0.95298
lstm-cu,CU,50600,365.848,402.819,422.259,138308.7,0.949249,0.94951,0.946125,0.95292
lstm-cu,CU,50700,368.642,407.319,413.279,137531.86,0.949231,0.949496,0.946191,0.952824
lstm-cu,CU,50800,368.794,406.34,412.451,137746.34,0.949213,0.949469,0.946134,0.952828
lstm-cu,CU,50900,362.288,405.539,409.746,140495.87,0.949273,0.949531,0.946165,0.952921
lstm-cu,CU,51000,373.86,407.159,411.478,136414.6,0.949196,0.949455,0.946188,0.952744
lstm-cu,CU,51100,367.723,406.824,413.66,138963.2,0.949237,0.9495,0.946184,0.952839
lstm-cu,CU,51200,371.215,410.676,415.332,137925.35,0.949219,0.949489,0.946144,0.952858
lstm-cu,CU,51300,370.363,409.555,411.283,138512.6,0.94922,0.949487,0.946093,0.952905
lstm-cu,CU,51400,365.828,405.36,414.059,140503.27,0.949202,0.949465,0.946077,0.952877
lstm-cu,CU,51500,374.187,411.463,414.945,137631.57,0.949204,0.949471,0.946072,0.952894
lstm-cu,CU,51600,373.595,410.86,415.645,138117.6,0.949244,0.949509,0.946135,0.952908
lstm-cu,CU,51700,375.941,410.887,415.616,137521.61,0.949265,0.949551,0.94622,0.952905
lstm-cu,CU,51800,372.456,411.574,415.926,139076.83,0.949208,0.949502,0.946179,0.952849
lstm-cu,CU,51900,376.15,409.589,411.294,137977.02,0.949133,0.949425,0.94609,0.952784
lstm-cu,CU,52000,381.252,415.644,448.272,136392.79,0.949173,0.94946,0.946149,0.952794
lstm-cu,CU,52100,378.594,412.391,423.234,137614.51,0.949194,0.949476,0.946171,0.952804
lstm-cu,CU,52200,383.194,413.43,415.864,136223.36,0.949138,0.949416,0.94601,0.952847
lstm-cu,CU,52300,383.858,413.32,415.362,136248.41,0.949178,0.949456,0.946074,0.952863
lstm-cu,CU,52400,378.632,413.239,415.362,138393.0,0.949141,0.949414,0.945985,0.952869
lstm-cu,CU,52500,389.326,416.116,427.337,134848.43,0.949086,0.949364,0.94587,0.952884
lstm-cu,CU,52600,391.655,413.989,415.827,134301.83,0.949011,0.949291,0.945715,0.952894
lstm-cu,CU,52700,386.085,413.007,416.402,136498.56,0.94907,0.949358,0.945789,0.952955
lstm-cu,CU,52800,392.052,415.204,429.883,134676.06,0.949034,0.949325,0.945674,0.953004
lstm-cu,CU,52900,395.562,413.881,416.223,133733.9,0.949036,0.949335,0.945638,0.95306
lstm-cu,CU,53000,392.572,414.134,423.746,135007.23,0.948981,0.949272,0.945547,0.953027
lstm-cu,CU,53100,394.974,414.956,418.704,134439.28,0.948964,0.949279,0.945528,0.953061
lstm-cu,CU,53200,397.121,416.653,419.169,133964.34,0.948985,0.949305,0.945526,0.953115
lstm-cu,CU,53300,394.541,414.515,416.109,135093.77,0.949006,0.949327,0.94559,0.953094
lstm-cu,CU,53400,396.012,415.228,417.215,134844.41,0.949064,0.949386,0.94569,0.95311
lstm-cu,CU,53500,394.359,414.17,417.461,135663.36,0.949084,0.949421,0.945698,0.953173
lstm-cu,CU,53600,395.464,415.39,420.994,135536.93,0.949104,0.949435,0.945753,0.953145
lstm-cu,CU,53700,395.421,413.51,419.196,135804.55,0.949143,0.94947,0.945778,0.953191
lstm-cu,CU,53800,395.694,413.412,415.346,135963.57,0.949033,0.94935,0.945681,0.953047
lstm-cu,CU,53900,395.356,412.849,415.974,136332.66,0.948942,0.949255,0.945524,0.953016
lstm-cu,CU,54000,396.232,414.29,445.684,136283.72,0.948889,0.949218,0.945461,0.953006
lstm-cu,CU,54100,395.625,411.223,415.876,136745.68,0.948946,0.949276,0.94556,0.953022
lstm-cu,CU,54200,395.313,415.562,426.789,137106.72,0.948948,0.949279,0.945552,0.953035
lstm-cu,CU,54300,395.07,409.88,422.458,137443.86,0.948913,0.949239,0.945433,0.953076
lstm-cu,CU,54400,394.133,412.896,415.503,138024.61,0.948879,0.949199,0.945348,0.953081
lstm-cu,CU,54500,395.881,412.889,416.072,137667.7,0.948899,0.949211,0.945332,0.953122
lstm-cu,CU,54600,395.494,410.572,413.978,138055.03,0.948828,0.949143,0.945254,0.953063
lstm-cu,CU,54700,394.693,410.997,413.423,138588.81,0.94883,0.949162,0.945299,0.953057
lstm-cu,CU,54800,396.278,413.877,436.435,138286.64,0.948869,0.949197,0.945323,0.953102
lstm-cu,CU,54900,394.384,408.27,409.881,139204.47,0.94878,0.949111,0.94528,0.952975
lstm-cu,CU,55000,393.966,409.768,411.571,139605.93,0.948818,0.949139,0.945262,0.953048
lstm-cu,CU,55100,394.905,408.795,413.517,139527.39,0.948857,0.949159,0.945305,0.953045
lstm-cu,CU,55200,395.761,412.185,444.275,139478.18,0.948913,0.949207,0.945359,0.953087
lstm-cu,CU,55300,394.071,408.639,411.072,140330.01,0.948915,0.949219,0.945361,0.953108
lstm-cu,CU,55400,394.752,408.017,410.11,140341.36,0.948917,0.949216,0.94528,0.953184
lstm-cu,CU,55500,393.851,409.792,411.947,140916.11,0.948919,0.949205,0.945293,0.95315
lstm-cu,CU,55600,395.227,409.748,412.816,140678.8,0.948975,0.949242,0.945335,0.953182
lstm-cu,CU,55700,393.701,409.706,415.839,141477.85,0.949031,0.949303,0.945369,0.953269
lstm-cu,CU,55800,393.721,410.966,414.2,141724.69,0.949014,0.949282,0.945289,0.95331
lstm-cu,CU,55900,393.96,410.119,412.469,141892.72,0.948962,0.949227,0.94524,0.953247
lstm-cu,CU,56000,392.685,411.387,418.387,142607.78,0.948982,0.949253,0.94524,0.9533
lstm-cu,CU,56100,395.279,412.545,415.424,141925.23,0.948948,0.949211,0.945221,0.953234
lstm-cu,CU,56200,394.9,409.468,412.066,142314.36,0.948879,0.94915,0.945185,0.953148
lstm-cu,CU,56300,397.153,412.41,483.57,141758.85,0.948845,0.949126,0.945152,0.953133
lstm-cu,CU,56400,395.954,410.598,422.624,142440.85,0.948865,0.949148,0.945149,0.953182
lstm-cu,CU,56500,395.043,411.886,444.703,143022.51,0.94892,0.94919,0.945196,0.953218
lstm-cu,CU,56600,394.157,410.488,411.516,143597.71,0.948975,0.949232,0.945211,0.953287
lstm-cu,CU,56700,397.651,415.432,481.399,142587.28,0.94903,0.949289,0.945308,0.953304
lstm-cu,CU,56800,396.165,417.197,451.194,143374.61,0.949032,0.949299,0.945309,0.953322
lstm-cu,CU,56900,395.664,410.82,452.048,143808.75,0.948998,0.949259,0.945259,0.953292
lstm-cu,CU,57000,396.33,411.505,470.044,143819.66,0.949,0.949279,0.945271,0.95332
lstm-cu,CU,57100,395.104,410.266,453.507,144519.06,0.948914,0.949194,0.945194,0.953229
lstm-cu,CU,57200,395.25,410.818,463.559,144718.52,0.948969,0.949252,0.945258,0.953279
lstm-cu,CU,57300,399.077,415.973,477.239,143581.33,0.948988,0.949256,0.945236,0.953311
lstm-cu,CU,57400,394.224,408.806,411.993,145602.56,0.949024,0.949284,0.945254,0.953349
lstm-cu,CU,57500,396.027,408.987,470.966,145192.24,0.949026,0.949288,0.945314,0.953296
lstm-cu,CU,57600,395.412,416.947,471.84,145671.0,0.949045,0.949314,0.945346,0.953314
lstm-cu,CU,57700,397.423,415.211,480.911,145185.44,0.949081,0.949357,0.945446,0.953301
lstm-cu,CU,57800,397.411,436.67,473.22,145441.51,0.949031,0.949315,0.945412,0.953251
lstm-cu,CU,57900,395.575,412.267,472.38,146369.28,0.949067,0.94935,0.945501,0.95323
lstm-cu,CU,58000,396.015,410.906,469.429,146459.16,0.949086,0.949372,0.94553,0.953245
lstm-cu,CU,58100,396.38,425.406,478.18,146576.48,0.949088,0.949368,0.945549,0.953219
lstm-cu,CU,58200,397.899,472.083,477.681,146268.39,0.949089,0.94937,0.945509,0.953263
lstm-cu,CU,58300,403.314,475.045,479.505,144552.54,0.949091,0.949376,0.945537,0.953245
lstm-cu,CU,58400,402.094,476.828,485.837,145239.51,0.949092,0.949378,0.94553,0.953257
lstm-cu,CU,58500,400.321,470.243,476.389,146132.9,0.949145,0.949454,0.945614,0.953325
lstm-cu,CU,58600,408.842,478.439,486.201,143331.56,0.949113,0.949422,0.945604,0.95327
lstm-cu,CU,58700,400.923,474.092,479.465,146412.29,0.949148,0.949466,0.945608,0.953356
lstm-cu,CU,58800,403.426,477.945,483.879,145751.69,0.949167,0.94948,0.94566,0.953331
lstm-cu,CU,58900,401.274,474.496,481.433,146782.44,0.949202,0.949519,0.945658,0.953412
lstm-cu,CU,59000,409.385,481.791,485.517,144118.65,0.94922,0.949547,0.945661,0.953465
lstm-cu,CU,59100,408.298,481.179,488.955,144747.28,0.949255,0.949587,0.945661,0.953546
lstm-cu,CU,59200,413.274,483.376,488.921,143246.32,0.949189,0.949517,0.945518,0.95355
lstm-cu,CU,59300,409.798,480.039,485.084,144705.56,0.949207,0.949534,0.94551,0.953592
lstm-cu,CU,59400,405.923,476.646,485.343,146333.18,0.949192,0.949517,0.945436,0.953632
lstm-cu,CU,59500,413.214,479.43,482.234,143993.15,0.949193,0.949513,0.945424,0.953638
lstm-cu,CU,59600,410.949,475.962,483.795,145029.99,0.949245,0.949571,0.945457,0.95372
lstm-cu,CU,59700,418.697,482.217,498.451,142585.33,0.949296,0.949625,0.945486,0.953799
lstm-cu,CU,59800,413.055,483.874,487.45,144775.08,0.949298,0.949611,0.945463,0.953796
lstm-cu,CU,59900,412.703,481.871,487.33,145140.67,0.949282,0.949604,0.945494,0.953749
lstm-cu,CU,60000,415.608,485.864,507.39,144366.76,0.949183,0.949512,0.945489,0.95357
lstm-cu,CU,60100,423.6,490.063,509.583,141879.25,0.949151,0.949484,0.945514,0.953488
lstm-cu,CU,60200,425.436,485.31,489.697,141501.74,0.949169,0.949513,0.94552,0.953541
lstm-cu,CU,60300,425.383,482.648,486.906,141754.73,0.949154,0.949494,0.945476,0.953547
lstm-cu,CU,60400,429.948,484.718,487.077,140482.24,0.949172,0.949505,0.945462,0.953583
lstm-cu,CU,60500,425.562,484.767,494.678,142164.94,0.949223,0.949548,0.94548,0.953652
lstm-cu,CU,60600,444.422,486.685,493.267,136356.88,0.949241,0.949562,0.945531,0.953628
lstm-cu,CU,60700,429.297,483.677,490.378,141394.06,0.949292,0.949622,0.945567,0.953712
lstm-cu,CU,60800,445.317,489.324,500.202,136531.84,0.94926,0.949596,0.945563,0.953662
lstm-cu,CU,60900,430.771,482.931,490.73,141374.49,0.949212,0.949539,0.945574,0.953537
lstm-cu,CU,61000,445.511,487.472,494.811,136921.41,0.949246,0.949573,0.94563,0.953549
lstm-cu,CU,61100,439.627,488.597,495.158,138981.5,0.949182,0.949497,0.945544,0.953482
lstm-cu,CU,61200,442.163,487.575,494.928,138410.53,0.949183,0.949518,0.945558,0.953511
lstm-cu,CU,61300,442.023,487.045,495.279,138680.45,0.949184,0.949534,0.945536,0.953566
lstm-cu,CU,61400,447.343,486.808,493.737,137254.75,0.949186,0.949534,0.945497,0.953606
lstm-cu,CU,61500,448.343,489.688,498.371,137171.61,0.949203,0.949548,0.945517,0.953614
lstm-cu,CU,61600,465.137,495.144,501.351,132434.18,0.949205,0.94954,0.945438,0.953677
lstm-cu,CU,61700,449.843,493.184,503.111,137159.02,0.949141,0.949475,0.945396,0.95359
lstm-cu,CU,61800,453.706,492.711,500.685,136211.66,0.949126,0.949455,0.945352,0.953594
lstm-cu,CU,61900,455.114,489.97,514.044,136009.99,0.949079,0.949408,0.945341,0.953509
lstm-cu,CU,62000,455.692,490.601,498.783,136056.85,0.949048,0.949376,0.945331,0.953455
lstm-cu,CU,62100,458.24,490.287,494.195,135518.64,0.949082,0.949405,0.945351,0.953494
lstm-cu,CU,62200,465.089,495.856,498.939,133737.77,0.9491,0.949417,0.945399,0.953469
lstm-cu,CU,62300,460.304,492.392,495.831,135345.34,0.949085,0.949399,0.945387,0.953444
lstm-cu,CU,62400,458.804,493.61,497.999,136005.75,0.949119,0.949442,0.945422,0.953496
lstm-cu,CU,62500,466.727,493.992,503.719,133911.13,0.949104,0.949419,0.945435,0.953436
lstm-cu,CU,62600,466.848,494.387,504.232,134090.63,0.949105,0.949413,0.945479,0.953379
lstm-cu,CU,62700,466.569,494.04,501.777,134385.3,0.949107,0.949419,0.945478,0.953394
lstm-cu,CU,62800,467.098,494.855,499.222,134447.23,0.949076,0.949386,0.945495,0.953309
lstm-cu,CU,62900,473.569,495.784,498.808,132821.2,0.949046,0.949356,0.945397,0.953348
lstm-cu,CU,63000,468.789,496.699,523.274,134388.84,0.949063,0.949368,0.945385,0.953384
lstm-cu,CU,63100,468.801,494.261,495.382,134598.72,0.949065,0.949373,0.945382,0.953398
lstm-cu,CU,63200,474.374,498.567,500.25,133228.23,0.949098,0.949397,0.945367,0.953461
lstm-cu,CU,63300,478.671,498.048,500.106,132241.14,0.949036,0.949342,0.945304,0.953414
lstm-cu,CU,63400,481.756,494.901,500.957,131602.02,0.949101,0.949397,0.94538,0.953449
lstm-cu,CU,63500,483.543,495.78,499.271,131322.27,0.949087,0.949382,0.94543,0.953368
lstm-cu,CU,63600,483.641,497.672,500.357,131502.57,0.949104,0.949399,0.945453,0.953378
lstm-cu,CU,63700,484.397,496.341,500.289,131503.7,0.949137,0.949432,0.945507,0.95339
lstm-cu,CU,63800,481.439,495.774,506.191,132519.28,0.949169,0.949465,0.945531,0.953432
lstm-cu,CU,63900,482.811,496.05,499.404,132350.0,0.949124,0.949422,0.945436,0.953442
lstm-cu,CU,64000,483.217,498.697,515.672,132445.56,0.949109,0.949403,0.945422,0.953417
lstm-cu,CU,64100,485.275,494.144,497.296,132089.92,0.949111,0.949397,0.945466,0.95336
lstm-cu,CU,64200,485.59,495.329,497.579,132210.18,0.949081,0.949372,0.945404,0.953373
lstm-cu,CU,64300,486.801,497.177,501.517,132086.8,0.949082,0.949369,0.945363,0.953409
lstm-cu,CU,64400,486.802,497.594,526.073,132292.0,0.94913,0.949426,0.945427,0.953459
lstm-cu,CU,64500,486.911,498.578,500.666,132467.81,0.949163,0.949469,0.945491,0.95348
lstm-cu,CU,64600,486.451,495.564,499.386,132798.46,0.94918,0.949487,0.945544,0.953463
lstm-cu,CU,64700,485.375,496.405,500.345,133299.11,0.949165,0.949461,0.945466,0.953491
lstm-cu,CU,64800,486.656,498.35,521.008,133153.56,0.949151,0.949455,0.945495,0.953448
lstm-cu,CU,64900,486.218,496.244,497.294,133479.32,0.949199,0.949498,0.945516,0.953515
lstm-cu,CU,65000,486.202,496.45,498.263,133689.16,0.949185,0.949481,0.945475,0.953521
lstm-cu,CU,65100,486.533,494.856,503.73,133803.96,0.949186,0.949478,0.945521,0.953468
lstm-cu,CU,65200,485.839,495.951,498.659,134200.73,0.949202,0.949488,0.945508,0.953501
lstm-cu,CU,65300,484.442,496.712,497.764,134794.21,0.949127,0.949423,0.945421,0.953459
lstm-cu,CU,65400,485.467,496.337,499.484,134715.75,0.949128,0.949426,0.945417,0.95347
lstm-cu,CU,65500,486.197,496.073,498.341,134719.14,0.949115,0.9494,0.945452,0.95338
lstm-cu,CU,65600,487.412,500.35,529.153,134588.28,0.94907,0.94934,0.945312,0.953402
lstm-cu,CU,65700,486.708,498.44,499.829,134988.56,0.949102,0.949373,0.945337,0.953444
lstm-cu,CU,65800,485.405,494.198,496.688,135556.9,0.949119,0.949388,0.945329,0.953481
lstm-cu,CU,65900,484.878,496.843,517.436,135910.39,0.949105,0.949374,0.94535,0.953432
lstm-cu,CU,66000,486.463,498.993,520.463,135673.08,0.949152,0.949417,0.945398,0.953469
lstm-cu,CU,66100,484.978,496.403,497.155,136294.95,0.949168,0.949446,0.945435,0.953492
lstm-cu,CU,66200,485.679,497.732,502.069,136303.93,0.949245,0.949519,0.945513,0.953559
lstm-cu,CU,66300,484.58,494.547,497.721,136819.56,0.949231,0.949503,0.945475,0.953566
lstm-cu,CU,66400,485.664,495.975,529.763,136719.9,0.949247,0.949515,0.945436,0.953629
lstm-cu,CU,66500,485.025,496.457,499.626,137106.34,0.949278,0.949534,0.945446,0.953658
lstm-cu,CU,66600,484.449,494.67,496.585,137475.71,0.949294,0.94956,0.945507,0.953648
lstm-cu,CU,66700,484.385,494.215,495.61,137700.34,0.949265,0.949527,0.945494,0.953595
lstm-cu,CU,66800,487.875,497.413,558.594,136920.33,0.949251,0.94951,0.945455,0.9536
lstm-cu,CU,66900,485.181,496.076,498.119,137886.78,0.949253,0.949517,0.945427,0.953644
lstm-cu,CU,67000,484.262,494.337,495.423,138354.72,0.949239,0.949508,0.945395,0.953656
lstm-cu,CU,67100,485.638,494.631,521.118,138168.76,0.949255,0.949514,0.945379,0.953686
lstm-cu,CU,67200,486.488,495.727,552.553,138132.97,0.949241,0.949497,0.945368,0.953663
lstm-cu,CU,67300,486.644,498.85,525.47,138294.12,0.949272,0.949518,0.945436,0.953635
lstm-cu,CU,67400,486.292,496.137,558.376,138599.83,0.949228,0.949476,0.945372,0.953615
lstm-cu,CU,67500,484.943,495.756,497.543,139191.59,0.949274,0.949524,0.945399,0.953685
lstm-cu,CU,67600,484.269,492.739,495.964,139591.8,0.94929,0.949539,0.94542,0.953695
lstm-cu,CU,67700,484.664,493.583,496.234,139684.43,0.949306,0.949556,0.945471,0.953677
lstm-cu,CU,67800,486.854,499.273,534.508,139261.46,0.949277,0.949518,0.945451,0.953619
lstm-cu,CU,67900,483.506,492.543,498.009,140432.48,0.94919,0.949431,0.94533,0.953568
lstm-cu,CU,68000,485.836,499.546,537.702,139964.89,0.949206,0.949451,0.945384,0.953554
lstm-cu,CU,68100,485.835,495.837,562.822,140171.12,0.949207,0.949457,0.945355,0.953596
lstm-cu,CU,68200,486.166,492.911,540.95,140281.16,0.949252,0.949505,0.945408,0.953637
lstm-cu,CU,68300,484.717,495.312,557.729,140906.95,0.949165,0.949419,0.945342,0.953531
lstm-cu,CU,68400,485.758,495.51,537.181,140810.76,0.949167,0.949414,0.945384,0.953479
lstm-cu,CU,68500,485.103,495.129,534.891,141207.2,0.949095,0.949343,0.945237,0.953484
lstm-cu,CU,68600,488.482,520.327,573.144,140435.15,0.949052,0.94931,0.945211,0.953445
