model,dataset,instances,mean_ms,p95_ms,p99_ms,throughput_inst_per_s,acc,f1,precision,recall
lstm-du,DU,72000,481.017,487.577,490.618,149682.85,0.927417,0.931875,0.878012,0.992778
lstm-du,DU,72100,479.532,484.584,562.528,150354.96,0.92742,0.931866,0.87799,0.992787
lstm-du,DU,72200,480.554,487.322,536.697,150243.21,0.927424,0.931865,0.87798,0.992796
lstm-du,DU,72300,481.241,512.255,562.373,150236.43,0.927372,0.931817,0.877887,0.992806
lstm-du,DU,72400,483.234,553.391,574.03,149823.94,0.927334,0.931779,0.877813,0.992815
lstm-du,DU,72500,482.45,520.709,564.936,150274.56,0.927421,0.931878,0.877979,0.992828
lstm-du,DU,72600,480.323,485.943,565.105,151148.33,0.927397,0.931856,0.877954,0.99281
lstm-du,DU,72700,482.355,549.101,568.264,150718.8,0.9274,0.931863,0.877959,0.99282
lstm-du,DU,72800,480.175,489.575,555.958,151611.42,0.927418,0.931876,0.877973,0.99283
lstm-du,DU,72900,481.12,490.197,558.093,151521.29,0.927394,0.931875,0.877983,0.992815
lstm-du,DU,73000,483.844,554.513,564.845,150875.15,0.927397,0.931894,0.878009,0.992826
lstm-du,DU,73100,484.17,550.015,575.031,150979.93,0.927332,0.931838,0.877901,0.992836
lstm-du,DU,73200,486.233,559.585,566.529,150545.24,0.927322,0.931828,0.877876,0.992846
lstm-du,DU,73300,482.924,537.769,567.12,151783.84,0.92734,0.931852,0.877911,0.992856
lstm-du,DU,73400,485.916,560.099,577.452,151054.82,0.92733,0.931832,0.877868,0.992865
lstm-du,DU,73500,482.662,524.561,561.979,152280.45,0.927347,0.931844,0.877883,0.992874
lstm-du,DU,73600,487.67,564.603,572.953,150921.63,0.927351,0.931857,0.877918,0.992858
lstm-du,DU,73700,487.046,554.25,568.355,151320.55,0.927327,0.931837,0.877874,0.992867
lstm-du,DU,73800,483.104,533.93,578.264,152762.27,0.927331,0.931837,0.877889,0.99285
lstm-du,DU,73900,487.644,560.19,565.284,151545.0,0.927348,0.93187,0.877938,0.992861
lstm-du,DU,74000,489.443,568.738,574.086,151192.19,0.927365,0.931901,0.878005,0.992846
lstm-du,DU,74100,488.415,560.195,566.082,151715.2,0.927341,0.931884,0.877968,0.992856
lstm-du,DU,74200,488.936,564.821,571.872,151758.17,0.927345,0.931881,0.877955,0.992865
lstm-du,DU,74300,490.026,561.334,577.73,151624.72,0.927362,0.931893,0.878011,0.992821
lstm-du,DU,74400,489.703,563.117,575.009,151928.8,0.927379,0.93191,0.878034,0.99283
lstm-du,DU,74500,491.32,566.757,576.306,151632.26,0.927409,0.931935,0.878071,0.99284
lstm-du,DU,74600,495.501,566.164,572.988,150554.7,0.927359,0.931894,0.878011,0.992823
lstm-du,DU,74700,499.966,574.535,581.007,149410.15,0.927309,0.931837,0.877945,0.992778
lstm-du,DU,74800,501.628,570.932,576.566,149114.45,0.927313,0.931834,0.877932,0.992787
lstm-du,DU,74900,492.984,563.451,576.828,151931.96,0.927303,0.931816,0.877893,0.992795
lstm-du,DU,75000,499.36,573.167,579.612,150192.18,0.927347,0.931849,0.877946,0.992804
lstm-du,DU,75100,497.31,570.856,578.115,151012.46,0.927364,0.931866,0.877968,0.992814
lstm-du,DU,75200,504.134,568.165,575.047,149166.65,0.927367,0.931866,0.877962,0.992823
lstm-du,DU,75300,503.99,572.108,576.728,149407.62,0.927331,0.931833,0.877917,0.992806
lstm-du,DU,75400,506.365,573.96,581.611,148904.3,0.927334,0.931834,0.87793,0.992789
lstm-du,DU,75500,505.109,570.97,578.812,149472.82,0.927325,0.931828,0.877953,0.992746
lstm-du,DU,75600,507.899,571.051,579.929,148848.36,0.927315,0.93182,0.877931,0.992756
lstm-du,DU,75700,505.765,575.796,581.342,149674.16,0.927279,0.931773,0.877864,0.992738
lstm-du,DU,75800,508.69,575.123,578.753,149010.28,0.92719,0.931705,0.877734,0.992748
lstm-du,DU,75900,512.507,576.126,578.811,148095.51,0.92722,0.931728,0.877768,0.992757
lstm-du,DU,76000,517.414,580.021,582.106,146884.25,0.927184,0.931706,0.877761,0.992716
lstm-du,DU,76100,521.822,579.605,582.817,145835.25,0.927214,0.931733,0.877801,0.992725
lstm-du,DU,76200,516.516,574.887,581.261,147526.91,0.927218,0.931742,0.877809,0.992735
lstm-du,DU,76300,518.209,577.467,582.092,147237.89,0.927235,0.931752,0.87782,0.992744
lstm-du,DU,76400,516.561,573.257,579.25,147901.2,0.927199,0.931719,0.877755,0.992753
lstm-du,DU,76500,529.023,578.19,586.539,144606.32,0.927137,0.931654,0.877634,0.992762
lstm-du,DU,76600,519.497,576.053,581.248,147450.33,0.927141,0.931662,0.877639,0.992771
lstm-du,DU,76700,525.159,576.487,583.466,146051.07,0.927132,0.931644,0.877621,0.992754
lstm-du,DU,76800,528.502,580.394,583.364,145316.46,0.927109,0.931628,0.877606,0.992738
lstm-du,DU,76900,527.916,579.266,582.879,145667.06,0.927087,0.931598,0.877545,0.992746
lstm-du,DU,77000,498.732,571.129,581.036,154391.5,0.927065,0.931581,0.877528,0.99273
lstm-du,DU,77100,526.763,581.225,582.33,146365.53,0.927069,0.931599,0.877552,0.992741
lstm-du,DU,77200,502.421,573.391,578.306,153655.85,0.927073,0.931602,0.877549,0.99275
lstm-du,DU,77300,524.819,575.057,582.102,147288.86,0.927089,0.931619,0.877572,0.99276
lstm-du,DU,77400,501.009,569.411,579.656,154488.23,0.92708,0.931591,0.877517,0.992767
lstm-du,DU,77500,540.074,582.084,586.511,143498.95,0.92711,0.931621,0.877563,0.992776
lstm-du,DU,77600,513.591,571.689,578.521,151092.92,0.927152,0.931667,0.877636,0.992787
lstm-du,DU,77700,539.81,580.402,587.122,143939.64,0.92713,0.931638,0.877579,0.992795
lstm-du,DU,77800,507.042,576.313,579.477,153439.0,0.927134,0.931647,0.877587,0.992805
lstm-du,DU,77900,546.057,580.941,586.816,142658.97,0.927099,0.931617,0.877566,0.992763
lstm-du,DU,78000,508.673,577.778,582.131,153340.06,0.92709,0.931616,0.877557,0.992773
lstm-du,DU,78100,558.912,581.652,582.567,139735.65,0.927068,0.931601,0.877522,0.992783
lstm-du,DU,78200,520.939,575.049,581.254,150113.54,0.927046,0.931568,0.877477,0.992765
lstm-du,DU,78300,557.836,583.263,584.777,140363.77,0.927037,0.931569,0.877471,0.992775
lstm-du,DU,78400,525.958,579.816,585.231,149061.23,0.927015,0.93155,0.877451,0.992759
lstm-du,DU,78500,562.482,582.067,582.632,139559.91,0.927006,0.931538,0.877422,0.992767
lstm-du,DU,78600,559.182,582.419,610.11,140562.37,0.927023,0.931561,0.877456,0.992778
lstm-du,DU,78700,563.891,581.768,586.453,139566.06,0.927014,0.931552,0.877433,0.992787
lstm-du,DU,78800,567.545,581.783,583.028,138843.67,0.927018,0.931558,0.877455,0.992771
lstm-du,DU,78900,568.089,581.161,582.092,138886.77,0.926996,0.931546,0.877426,0.992781
lstm-du,DU,79000,568.706,581.3,586.003,138911.89,0.926962,0.931517,0.877367,0.99279
lstm-du,DU,79100,568.081,581.625,582.433,139240.83,0.926941,0.931492,0.877336,0.992773
lstm-du,DU,79200,539.665,583.477,589.348,146757.8,0.92697,0.931513,0.877367,0.992782
lstm-du,DU,79300,568.717,582.457,599.78,139436.72,0.926974,0.931525,0.8774,0.992767
lstm-du,DU,79400,542.172,581.556,585.693,146448.09,0.92694,0.931486,0.877344,0.99275
lstm-du,DU,79500,568.933,581.522,583.066,139735.29,0.926943,0.931485,0.877336,0.992758
lstm-du,DU,79600,548.216,583.176,589.512,145198.16,0.92696,0.931507,0.877366,0.992768
lstm-du,DU,79700,568.928,581.748,617.408,140088.1,0.926939,0.931493,0.877335,0.992778
lstm-du,DU,79800,569.907,581.953,593.483,140022.82,0.926892,0.93146,0.877268,0.992787
lstm-du,DU,79900,570.84,581.464,582.105,139969.27,0.926871,0.931445,0.877235,0.992797
lstm-du,DU,80000,570.12,581.692,584.101,140321.31,0.926813,0.931383,0.877138,0.99278
